reference,answer type,answer,query
000000,,wpf,showui -- a gui toolkit for powershell - a wrapper for windows presentation foundation @placeholder .
000000,,hybrid,ansible-awx -- ansible-tower is a gui and rest api for managing both cloud-based and traditional @placeholder ansible deployments .
000000,,sas,sas-dis -- sas di studio or @placeholder data-integration studio is a sas tool for performing etl and other tasks integrating multiple different types of data from hadoop teradata cloudera and other sources alongside sas data along with allowing programming tasks .
000000,,ndepend,cqlinq -- cqlinq is a linq-like query language used by @placeholder to reflectively analyze .net source code using the ndepend tool .
000000,,deserialization,ixmlserializable -- provides custom formatting for xml-serialization and @placeholder .
000000,,scaling,alchemy-websockets -- alchemy handles breaking itself out into threads and @placeholder allowing you to handle hundreds of thousands of simultaneous connections on modest hardware all this and you only have to care about a few lines-of-code .
000000,,internet-explorer,watin -- watin aims to bring you an easy way to automate web testing with @placeholder and firefox using .net .
000000,,scalability,kohana-3 -- kohana-3 is a hmvc hierarchical model-view-controller php framework that places security @placeholder and rapid development at its forefront .
000000,,libreoffice,xdocreport -- xdocreport is java-api to generate reports from a template docx or odt created with ms-word or openoffice @placeholder and convert it to another format like pdf xhtml .
000000,,cross-platform,smartgit -- smartgit hg - is a @placeholder visual client version-control system vcs for git mercurial and subversion that can run on windows linux and mac os .
000000,,convex-optimization,cvx -- cvx is a matlab-based modeling system for @placeholder .
000000,,interface,action-interface -- the action-interface provides a useful extension to the actionlistener @placeholder in cases where the same functionality may be accessed by several controls .
000000,,load-data-infile,mysqlimport -- the mysqlimport client provides a command-line interface for the mysql database to the @placeholder sql statement .
000000,,alm,tfs2010 -- team foundation server 2010 is a complete application lifecycle management @placeholder suite offered by microsoft .
000000,,http,connect -- connect is an extensible @placeholder server framework for node created by sencha labs providing high performance plugins known as middleware .
000000,,ruby,agile-central -- technical questions about coding to ca agile-central s various apis including the app sdk rest toolkits @placeholder .net java node.js etc .
000000,,spreadsheet,bwu-datagrid -- bwu-datagrid is an advanced polymer.dart grid @placeholder component inspired by the javascript slickgrid component .
000000,,codec,mediacodec -- mediacodec is a class from the package android.media of android api that can be used to access low-level native media @placeholder i.e .
000000,,tooltip,kendo-tooltip -- the kendo-tooltip is a kendo widget that customizable and themeable @placeholder .
000000,,ghc,vinyl -- vinyl is a general solution to the records problem in haskell using type level strings and other modern @placeholder features featuring static structural-typing with a subtyping relation and automatic row-polymorphic lenses .
000000,,twitter,twitter-search -- twitter-search refers to the search-form of twitter capable of finding various @placeholder content - users tweets retweets and others .
000000,,sql,nzsql -- the nzsql command invokes a @placeholder command interpreter on the ibm netezza .
000000,,convenience-methods,simpledom -- a bridge between simplexml and the dom extension plus a bunch of @placeholder .
000000,,cross-platform,mugenmvvmtoolkit -- mugen mvvm-toolkit makes it easier to develop @placeholder application using the model-view-viewmodel design pattern .
000000,,mongodb,mongoid5 -- mongoid is an odm object-document-mapper framework for @placeholder in ruby .
000000,,s,sitecore-xdb -- the sitecore-xdb is sitecore @placeholder implementation of mongodb .
000000,,url,urlparse -- urlparse is used for parsing a @placeholder into components like addressing scheme network location path etc .
000000,,html,dita-ot -- questions about the dita open toolkit an open-source reference implementation of transformations from dita xml to various end-user deliverables including @placeholder and pdf .
000000,,wamp,autobahn -- questions related to the autobahn websocket @placeholder open-source frameworks and libraries .
000000,,c++,ilink64 -- ilink64 is the linker for @placeholder 64-bit windows-applications .
000000,,graph-theory,minimum-cut -- a problem in computer-science related to @placeholder .
000000,,mongo-shell,jongo -- jongo allows to query in java as in @placeholder unmarshalling results into java objects by default with jackson .
000000,,.net,rebus -- rebus is a lean service bus implementation for @placeholder similar in nature to nservicebus masstransit only leaner .
000000,,clone,jccd -- the java code clone detection api jccd allows to implement individual code @placeholder detectors .
000000,,nix,net-snmp -- common set of snmp tools for @placeholder and windows environments .
000000,,backend,typo3-tca -- this global array in typo3 defines the editable database tables and the relationship between them and how the fields in tables are rendered in @placeholder forms and processed in the tce and so on .
000000,,spreadsheet,kingsoft -- kingsoft spreadsheets is the flexible and powerful worksheet software for making and editing @placeholder .
000000,,database,typo3-tca -- this global array in typo3 defines the editable @placeholder tables and the relationship between them and how the fields in tables are rendered in backend forms and processed in the tce and so on .
000000,,runtime,rocket -- rocket is a new container @placeholder designed for composability security and speed .
000000,,hosting,virtual-hosts -- virtual-hosts or virtual hosting is a method for @placeholder multiple domain names with separate handling of each name on a single server or pool of servers .
000000,,load-testing,bzt -- bzt blazemeter is a program like jmeter that is used to automate web server @placeholder by generating a load of multiple users making simultaneous http requests .
000000,,standard-library,optparse -- optparse is a deprecated command-line argument parser for python included in the @placeholder it is also a non-deprecated command-line argument parser for ruby .
000000,,toolkit,gtkd -- gtkd is a d binding and oo wrapper for the gtk + @placeholder .
000000,,subclass,avmutablecomposition -- avmutablecomposition is a mutable @placeholder of avcomposition you use when you want to create a new composition from existing assets .
000000,,iphone,iphonecoredatarecipes -- this sample shows how you can use view controllers table views and core-data in an @placeholder application.the application uses the domain of organizing and presenting recipes to show how you can use the view controller as the organizing unit to manage screenfuls of information and how you can leverage table views to display and edit data in an elegant fashion .
000000,,game-center,gkturnbasedmatch -- the gkturnbasedmatch class allows your game to implement turn-based matches between sets of players on @placeholder .
000000,,couchdb,mycouch -- mycouch is a c library for @placeholder .
000000,,client-side,noscript -- noscript is an html element used to provide fallback content for scripts which fail to execute if the browser does not support the scripting-language or if the user has disabled @placeholder scripting .
000000,,game-engine,unity3d-mecanim -- mecanim is the unity @placeholder s animation tool which includes retargetable animations full control of animation weights at runtime event calling from within the animation playback sophisticated state machine hierarchies and transitions blend shapes for facial animations and more .
000000,,scalability,datomic -- datomic is a database of flexible time-based facts supporting queries and joins with elastic @placeholder and acid transactions .
000000,,class-library,avian -- avian is a lightweight java virtual-machine jvm and @placeholder designed to provide a useful subset of java s features suitable for building self-contained applications .
000000,,android,convertview -- convertview represents one of the parameters of the getview method of various @placeholder adapters often used to improve the performance of the that adapter .
000000,,audio,ffdshow -- ffdshow is directshow and vfw codec for decoding encoding many video and @placeholder formats including divx and xvid movies using libavcodec xvid and other opensourced libraries with a rich set of postprocessing filters .
000000,,ide,node.js-tools -- ntvs is a free open-source plugin that turns visual-studio into a node.js @placeholder .
000000,,youtube-data-api,youtube-data-api -- youtube-data-api used for getting details of youtube contents like playlist playlistitems and video s details you need to generate a youtube-data-api developer key to access the content available on @placeholder .
000000,,asp.net,application-start -- application-start method called by @placeholder once for the lifetime of the application domain not for each httpapplication instance.it s called when the first resource such as a page in an asp.net application is requested .
000000,,putchar,putchar -- anything related to c or c++ - standard-library functions @placeholder c or std : : putchar c++ .
000000,,implementation,sitecore-xdb -- the sitecore-xdb is sitecore s @placeholder of mongodb .
000000,,calculus,truthtable -- a truth table is a mathematical table used in logic specifically in connection with boolean-algebra boolean functions and propositional @placeholder to compute the functional values of logical expressions on each of their functional arguments that is on each combination of values taken by their logical variables .
000000,,wiki,dokuwiki -- dokuwiki is an open-source @placeholder software written in php .
000000,,web-applications,web-midi -- the web-midi api allows @placeholder to use midi input and output devices on the client system .
000000,,doozer,etcd -- etcd is a highly-available key-value-store for shared configuration and service-discovery inspired by apache-zookeeper and @placeholder .
000000,,authoring,experience-manager -- experience-manager xpm is the name of the sdl tridion-2011 sp1 new @placeholder and editing environment .
000000,,implementation,icarousel -- icarousel is a class designed to simplify the @placeholder of various types of carousel paged scrolling views on iphone ipad and mac os .
000000,,sdk,crittercism -- crittercism is a venture-funded startup company that has built a scalable crash reporting and customer support @placeholder for ios android and windowsphone 8 apps .
000000,,api,audiotrack -- audiotrack class in standard android @placeholder for playing back raw audio .
000000,,uinavigationbar,uibuttonbaritem -- uibarbuttonitem is a button specialized for placement on a uitoolbar or @placeholder object .
000000,,server,mod-deflate -- the mod-deflate is an apache web server module that provides the deflate output filter that allows output from your @placeholder to be compressed before being sent to the client over the network .
000000,,video,skybox -- a skybox is a method of creating backgrounds to make a computer and @placeholder games level look bigger than it really is .
000000,,javascript-framework,zepto -- zepto.js is a minimalist @placeholder for modern browsers with a jquery-compatible syntax .
000000,,dronekit,dronekit-python -- dronekit-python is for questions on the python library for the @placeholder set of apis for drones from 3d robotics .
000000,,linux,appimage -- appimage is a software tool that helps creating standalone application under @placeholder .
000000,,scripting,mbrace -- mbrace is a simple programming model for scalable cloud data @placeholder and programming with f and c .
000000,,interface,ecb-pattern -- the entity-control-boundary pattern ecb is a variation of the model-view-controller pattern.entities are objects representing system data : customer transaction cart etc.boundaries are objects that @placeholder with system actors : user interfaces gateways proxies etc.controllers are objects that mediate between boundaries and entities .
000000,,authentication,wcf-security -- questions related to the @placeholder and authorization services for windows communication foundation wcf applications .
000000,,xamarin,bitrise -- bitrise is a ci cd platform for mobile development ios android @placeholder .
000000,,youtube-data-api,youtube-data-api -- youtube-data-api used for getting details of youtube contents like playlist playlistitems and video s details you need to generate a @placeholder developer key to access the content available on youtube-data-api .
000000,,file-format,winhelp -- winhelp is a help @placeholder .hlp created by microsoft .
000000,,grid,igrid -- igrid is a feature-rich activex or .net framework @placeholder control .
000000,,objective-c,monobjc -- monobjc is a .net @placeholder bridge set of libraries that helps to develop mac os x application by using .net languages .
000000,,lines-of-code,alchemy-websockets -- alchemy handles breaking itself out into threads and scaling allowing you to handle hundreds of thousands of simultaneous connections on modest hardware all this and you only have to care about a few @placeholder .
000000,,development-environment,turbo-c -- turbo-c was an integrated @placeholder and compiler for the c programming language from borland released in 1987 .
000000,,.net,stringwriter -- stringwriter class could refer to java.io.stringwriter part of the the standard java-io library or to system.io.stringwriter part of @placeholder framework .
000000,,sortable,ng-sortable -- angularjs library for drag-and-drop supports @placeholder and draggable .
000000,,xml,django-adaptors -- django-adaptors is a tool which allow you to transform easily a csv @placeholder file into a python object or a django model instance .
000000,,prototyping,evolus-pencil -- pencil project is a cross-platform open-source gui @placeholder tool .
000000,,.net,monobjc -- monobjc is a .net objective-c bridge set of libraries that helps to develop mac os x application by using @placeholder languages .
000000,,default,plpgsql -- pl pgsql is the @placeholder procedural language for postgresql .
000000,,relational-database,nested-set-model -- nested set is a method for saving hierarchical-data in a @placeholder .
000000,,haskell,context-bound -- context bounds were introduced in scala 2.8.0 and are typically used with the so-called type class pattern a pattern of code that emulates the functionality provided by @placeholder type classes though in a more verbose manner .
000000,,wiki,mediawiki -- mediawiki is a free software @placeholder package written in php originally for use on wikipedia .
000000,,unix,freeipa -- freeipa is an integrated identity and authentication solution for linux @placeholder networked environments .
000000,,belongs-to,file-encodings -- in communications and information processing file-encoding is the process by which information from a source is converted into symbols to be communicated.the tag file-encoding refers to programming related questions @placeholder various encoding schemes for file formats .
000000,,query-planner,cascading -- cascading is a query api @placeholder and process scheduler used for defining and executing complex scale-free and fault tolerant data-processing workflows on a hadoop cluster .
000000,,keystroke,keystroke -- the generic concept of capturing or generating a @placeholder event in an application .
000000,,data-analysis,google-earth-engine -- google s cloud computing platform for geospatial @placeholder at earthengine.google.org .
000000,,semantic-ui,formvalidation-plugin -- form validation jquery plugin that allows you to validate data in popular frameworks bootstrap foundation pure @placeholder uikit .
000000,,.net,.net-fiddle -- .net-fiddle is an online tool which allows @placeholder developers to test simple code or try out samples from other developers .
000000,,zerovm,zerocloud -- zerocloud is an integration of @placeholder with openstack-swift .
000000,,xmlhttprequest,fetch-api -- as defined in the fetch standard https : fetch.spec.whatwg.org the fetch-api is an improved replacement for @placeholder for better managing aspects such as redirects and interaction with cors and other web-platform features like service workers .
000000,,apache-storm,elasticsearch-hadoop -- elasticsearch real-time search and analytics natively integrated with hadoop.supports map reduce cascading apache hive apache-pig apache-spark and @placeholder .
000000,,jquery-layout,packery -- packery is a pure javascript @placeholder library that intelligently lays out elements so as to fit them into as small a space as possible .
000000,,xml,hcard -- hcard is a microformat for publishing the contact details which might be no more than the name of people companies organizations and places in x html atom rss or arbitrary @placeholder .
000000,,ravendb,ravendb-http -- the ravendb-http api is the wire protocol for communicating with a @placeholder server .
000000,,boolean-algebra,truthtable -- a truth table is a mathematical table used in logic specifically in connection with @placeholder boolean functions and propositional calculus to compute the functional values of logical expressions on each of their functional arguments that is on each combination of values taken by their logical variables .
000000,,model-view,puremvc -- puremvc is a lightweight framework for creating applications based upon the classic @placeholder and controller concept .
000000,,networking,alamofire -- alamofire is an http @placeholder library written in swift .
000000,,url,custom-url -- a custom-url is a @placeholder that deviates from whatever is the default url .
000000,,scripting-language,noscript -- noscript is an html element used to provide fallback content for scripts which fail to execute if the browser does not support the @placeholder or if the user has disabled client-side scripting .
000000,,video,rss -- really simple syndication rss is a family of web feed formats used to publish frequently updated works such as blog entries news headlines audio and @placeholder in a standardized format .
000000,,machine-learning,deep-learning -- deep-learning is an area of @placeholder whose goal is to learn complicated functions that represent deep architectures .
000000,,xml,xml3d -- xml3d http : xml3d.org is a @placeholder format for 3d scenegraphs and has a webgl engine called xml3d.js http : github.com xml3d xml3d.js .
000000,,open-source,openmpi -- open mpi is an @placeholder implementation of the message-passing interface a library for distributed memory parallel programming .
000000,,open-source,spring -- the spring framework is an @placeholder framework for application development on the java platform .
000000,,read-write,movie -- questions regarding movie data : @placeholder compress decode transcode and process.also welcome questions regarding playing movies and displaying movies in various environments .
000000,,haskell,vinyl -- vinyl is a general solution to the records problem in @placeholder using type level strings and other modern ghc features featuring static structural-typing with a subtyping relation and automatic row-polymorphic lenses .
000000,,malware,yara -- yara is a tool aimed at but not limited to helping @placeholder researchers to identify and classify malware samples .
000000,,odata,datajs -- datajs is a cross-browser javascript library that enables data-centric web-applications by leveraging modern protocols such as json and @placeholder and html5-enabled browser features .
000000,,api,domxpath -- domxpath is a class in php s dom @placeholder to support xpath-1 .0 .
000000,,carousel,slick.js -- a jquery plug-in for @placeholder .
000000,,google-earth,google-earth-plugin -- the google-earth plug-in and its javascript api let you embed @placeholder a true 3d digital globe into your web pages for viewing on windows or mac devices.the google-earth api has been deprecated as of december 12th 2014 .
000000,,css,kryzhanovskycssminifier -- service for minifying and @placeholder styles files .
000000,,programming-languages,cloc -- cloc count lines-of-code counts lines-of-code blank lines and comment lines in source code in many different @placeholder .
000000,,ios,ytplayerview -- ytplayerview is youtube s official ios player helper class which facilitates the playback of youtube videos in @placeholder applications .
000000,,uiresponder,touchesended -- use this tag for questions related to touchesended : withevent a @placeholder event-handling method in the uikit framework and monotouch.uikit namespace .
000000,,otp,reltool -- reltool is an application in erlang @placeholder for creating releases and target systems .
000000,,public-key,jsbn -- the jsbn library is a fast portable implementation of large-number math in pure javascript enabling @placeholder crypto and other applications on desktop and mobile browsers .
000000,,tiff,graphicex -- graphicex is a free delphi library to load various image-formats png gif @placeholder tga bmp dib and many more including some rather seldomly used types like sgi cut rla pcd and others .
000000,,runtime,winrt-component -- windows-runtime component and winrt-component libraries are concepts related to language @placeholder interoperability in windows-runtime - the modern development platform for windows and typically used in windows store applications.use this tag to denote any questions related to creating winrt components winrt-component libraries and typically to limitations imposed by the rules of creating winrt components .
000000,,html5,wysihtml5 -- wysihtml5 is an inline @placeholder editor which creates semantic code .
000000,,open-source,v8 -- v8 is google s @placeholder javascript engine .
000000,,heroku,heroku-postgres -- heroku-postgres is the sql database service run by @placeholder that is provisioned and managed as an add-on .
000000,,gerrit,git-review -- git-review is a cli tool for git gerrit that facilitates communication with @placeholder code-review when using command-line .
000000,,p2,update-site -- eclipse software sites aka update sites aka @placeholder repositories are the storage format for delivering updates and new features to eclipse-based applications .
000000,,unix,gunicorn -- gunicorn green unicorn is a python wsgi http server for @placeholder .
000000,,uninstall,packaging -- packaging is a configuration-management process involved with capturing the knowledge needed to install or @placeholder software on a target system .
000000,,belongs-to,collapse -- this tag is deprecated and should not be used because it lacks discriminating power.use a tag related to the library that the collapse function @placeholder instead .
000000,,exchange-server,exchange-server-2016 -- microsoft released the rtm milestone for exchange-server-2016 on october 1 2015 .main page : https : products.office.com en-us exchange microsoft-exchange-server-2016use this tag if you intend to refer specifically to the 2016 version of @placeholder .
000000,,sql-server-2008,tvp -- table-valued parameters is a feature introduced in @placeholder .
000000,,data-mining,elki -- elki is an open-source @placeholder software with the focus on cluster-analysis and outlier detection .
000000,,command-line,optparse -- optparse is a deprecated @placeholder argument parser for python included in the standard-library it is also a non-deprecated command-line argument parser for ruby .
000000,,discriminated-union,active-pattern -- active-pattern is a technique in f programming language which enable you to define named partitions that subdivide input data so that you can use these names in a pattern-matching expression just as you would for a @placeholder .
000000,,microservices,spring-cloud-dataflow -- spring-cloud data flow is a cloud native programming and operating model for composable data @placeholder on a structured platform.spring cloud data flow is the cloud native redesign of spring-xd that facilitates orchestration of applications across a variety of distributed runtime platforms including : cloud foundry apache yarn apache mesos and kubernetes .
000000,,api,compiler-as-a-service -- future managed c and vb compiler and language services @placeholder from microsoft .
000000,,provider,toopher -- toopher is a two-factor-authentication 2fa @placeholder .
000000,,workflow,emmet -- emmet previously known as zen coding is a web-developer s toolkit that can greatly improve your html css @placeholder .
000000,,unhandled-exception,ora-06512 -- oracle database error-code ora-06512 : @placeholder .
000000,,server,homestead -- laravel homestead is an official pre-packaged vagrant box that provides you a wonderful development-environment without requiring you to install php hhvm a web @placeholder and any other server software on your local machine.homestead runs on any windows mac or linux system and includes the nginx web server php-5 .6 mysql postgres redis memcached and all of the other goodies you need to develop amazing laravel applications .
000000,,qt,qtmacextras -- in the qt framework @placeholder mac extras provide classes and functions that enable you to use miscellaneous functionality specific to mac os x and ios operating systems .
000000,,web,netbeans-7 .3 -- netbeans ide 7.3 empowers developers to create and debug rich @placeholder and mobile applications using the latest html5 javascript and css standards .
000000,,database,sql-server-ce-4 -- microsoft sql-server compact version 4 is a sql-server embedded @placeholder for building standalone and occasionally connected applications for mobile-devices desktops and web clients .
000000,,header,rpath -- rpath is an option used with the runtime linker ld.so to insert an rpath @placeholder in either binaries or shared-libraries .
000000,,oop,object-construction -- for questions related to object-construction usually in an @placeholder environment .
000000,,docx,xdocreport -- xdocreport is java-api to generate reports from a template @placeholder or odt created with ms-word or openoffice libreoffice and convert it to another format like pdf xhtml .
000000,,javafx,scalafx -- scalafx is a ui dsl written within the scala language that sits on top of @placeholder 2.0 not to be confused with ingo maier s great work on functional reactive-programming for swing .
000000,,biztalk,biztalk-2006 -- biztalk server or simply @placeholder enables companies to automate business processes through the use of adapters which are tailored to communicate with different software systems used in an enterprise .
000000,,sms,ozeki -- ozeki message server 6 is a powerful flexible sms gateway application that enables you and your applications to send receive @placeholder messages to mobile-devices with your computer.source : http : www.ozeki.hu .
000000,,implementation,jsonreststore -- jsonreststore is a lightweight datastore @placeholder of an http-based rfc 2616 client with restful data interaction capabilities .
000000,,video,html5-apps -- html5-apps are basically built using javascript css3 html5 it also has @placeholder and audio support 2d 3d graphics using svg and canvas local-storage local sql database and web-applications .
000000,,social-networking,facebook -- facebook platform lets developers integrate their apps directly into the facebook @placeholder service .
000000,,php,readdir -- the c perl or @placeholder library function for reading from an open directory .
000000,,avasset,avurlasset -- ios 6 : avurlasset is a concrete subclass of @placeholder that you use to initialize an asset from an url .
000000,,geospatial,qgis -- qgis is an open-source program used to process and visualize @placeholder data .
000000,,css,netbeans-7 .3 -- netbeans ide 7.3 empowers developers to create and debug rich web and mobile applications using the latest html5 javascript and @placeholder standards .
000000,,hosting,pythonanywhere -- pythonanywhere is a python-centric web-based development and @placeholder service .
000000,,dom,backstop.js -- backstopjs automates css regression-testing of your responsive web ui by comparing @placeholder screenshots at various view port sizes .
000000,,desktop,libreplan -- libreplan is a collaborative tool to plan monitor and control projects and has a rich web interface which provides a @placeholder alike user-experience .
000000,,http,jwt -- json-web-token jwt pronounced jot is an emerging type of token-based authentication used in space-constrained environments such as @placeholder authorization headers .
000000,,csv,smooks -- smooks is an extensible framework for building applications for processing xml and non xml data @placeholder edi java etc using java .
000000,,gerrit,git-review -- git-review is a cli tool for git @placeholder that facilitates communication with gerrit code-review when using command-line .
000000,,php,sam -- simple asynchronous messaging is a php framework that provides a very simple api that can be used to access a number of messaging middleware systems from @placeholder .
000000,,web-api,rundeck -- rundeck is an open-source workflow automation tool with a web-console cli tools and a @placeholder .
000000,,protocols,java-security -- java-security technology is set of libraries tools and implementations of commonly used security algorithms mechanisms and @placeholder including cryptography public-key infrastructure secure communication authentication and access-control .
000000,,data-transfer,gridftp -- gridftp is a high-performance secure reliable @placeholder protocol optimized for high-bandwidth wide-area networks .
000000,,interface,django-filebrowser -- django-filebrowser is a pluggable django app that allows to manage files through the admin @placeholder .
000000,,dib,graphicex -- graphicex is a free delphi library to load various image-formats png gif tiff tga bmp @placeholder and many more including some rather seldomly used types like sgi cut rla pcd and others .
000000,,data-warehouse,netezza -- netezza is a line of high-performance @placeholder appliances and advanced in-database analytics applications for uses including enterprise data warehousing business-intelligence and predictive analytics .
000000,,client-side,cakephp-ajaxhelper -- a cakephp-helper to do all ajax operations and @placeholder effects .
000000,,ios,facebook-sdk-3 .1 -- here it is a full guide about this new facebook-sdk-3 .1 https : developers.facebook.com docs @placeholder there is also example code of sample .
000000,,graphics,direct3d11 -- direct3d is part of microsoft s directx application programming interface api which performs 3d @placeholder rendering in games simulations etc .
000000,,neo4j,cypher -- cypher is a graph query language for @placeholder .
000000,,plugins,firebreath -- firebreath is a c++ framework for creating web browser @placeholder not extensions .
000000,,css3,phpquery -- phpquery is a server-side chainable @placeholder selector driven document object-model dom api based on the jquery javascript library .
000000,,api,android-2 .2 - froyo -- android 2.2 is a platform release including user features developer features @placeholder changes and bug fixes .
000000,,message-channel,message-channel -- the messagechannel interface of the channel messaging api allows us to create a new @placeholder and send data through it via its two messageport properties .
000000,,ios,ticoredatasync -- ticoredatasync is an open-source framework enabling cloud-based synchronization with optional encryption for core-data applications running on both mac os x and @placeholder .
000000,,security-testing,security-testing -- the six basic security concepts that need to be covered by @placeholder are : confidentiality integrity authentication availability authorization and non-repudiation .
000000,,emr,emr -- questions relating to amazon s elastic-map-reduce @placeholder product .
000000,,apache-spark,elasticsearch-hadoop -- elasticsearch real-time search and analytics natively integrated with hadoop.supports map reduce cascading apache hive apache-pig @placeholder and apache-storm .
000000,,user,finalcut -- multimedia editing software which allows @placeholder to edit organize process deliver and output the media files to a wide variety of formats .
000000,,thumbnails,jquery-filer -- jquery.filer - simple html5 file uploader a plugin tool for jquery which change completely file input and make it with multiple file selection drag drop support different validations @placeholder icons instant upload print-screen upload and many other features and options .
000000,,gradle,nebula-test -- classes specific to testing a @placeholder project leveraging spock .
000000,,open-source,autohotkey -- autohotkey ahk is a free @placeholder macro-creation and automation software for microsoft windows that allows users to automate repetitive tasks .
000000,,ado.net,mysql.data -- mysql.data is a fully-managed @placeholder driver for mysql .
000000,,tabs,intercom.js -- intercom.js is a client-side library that allows one window to broadcast messages to all other open windows @placeholder .
000000,,.net,xna -- xna is a cross-platform framework originally from microsoft that facilitates game development with @placeholder .
000000,,video,vungle-ads -- vungle products provide necessary infrastructure for app monetization through @placeholder ads .
000000,,3d,vispy -- vispy is a high-performance interactive 2d @placeholder data-visualization library .
000000,,d3.js,pykcharts -- pykcharts.js is a charting library built on top of @placeholder that aims to reduce the complexity of making your own charts .
000000,,uitextfielddelegate,uitextfielddelegate -- the methods declared by the @placeholder protocol allow the adopting delegate to respond to messages from the uitextfield class .
000000,,networking,linkedin -- a tool used for finding business @placeholder connections such as for suggesting job candidates .
000000,,ios,crittercism -- crittercism is a venture-funded startup company that has built a scalable crash reporting and customer support sdk for @placeholder android and windowsphone 8 apps .
000000,,s,silent-post -- the silent-post url is a function offered by authorize.net that is similar in purpose to paypal @placeholder instant payment notification .
000000,,csv,django-adaptors -- django-adaptors is a tool which allow you to transform easily a @placeholder xml file into a python object or a django model instance .
000000,,subset,fay -- fay is a programming language that forms a proper @placeholder of haskell and which compiles to javascript .
000000,,workflow,jenkins-workflow -- problems and questions when using the pipeline formerly known as @placeholder plugin suite for jenkins continuous-integration .
000000,,ajax,javascript-framework -- a javascript-framework is a library of pre-written javascript which allows for easier development of javascript-based applications especially for @placeholder and other web-centric technologies .
000000,,npm,sinopia -- sinopia is an open-source web application providing a private @placeholder repository server .
000000,,middleware,plack -- plack is a perl-module and toolkit that contains @placeholder helpers and adapters to web servers .
000000,,graphics,tufte -- an approach to data @placeholder design promoted by edward tufte .
000000,,linux,bluecove -- open-source java bluetooth api jsr-82 implementation for various bluetooth stacks on windows @placeholder mac osx and windows-mobile devices .
000000,,grid,mesh -- a polygon mesh or unstructured @placeholder is a collection of vertices edges and faces that defines the shape of a polyhedral object in 3d computer graphics and solid modeling .
000000,,javascript,angular-google-maps -- angular-google-maps is a set of angularjs directives part of angular-ui written in coffeescript and @placeholder which integrate google-maps in an angularjs applications .
000000,,multiplatform,jammer -- jammer installjammer is a @placeholder gui installer designed to be completely cross-platform and function on windows and most all versions of unix .
000000,,database,transactional -- a transaction is a collection of operations performed on a @placeholder that are supposed to execute in one unit .
000000,,pc,dosbox -- x86 emulator for old @placeholder applications .
000000,,server,postgres-plus -- postgres-plus is the name of enterprisedb s postgres-plus and postgres-plus advanced @placeholder products .
000000,,coding-style,cpplint -- cpplint is an open-source lint-like tool developed by google designed to ensure that c++ code conforms to google s @placeholder guides .
000000,,api,go-imagick -- go binding to imagemagick s magickwand c @placeholder .
000000,,php,ocomon -- a brazilian opensource help desk application made with @placeholder mysql .
000000,,p2,tycho -- tycho is a maven-extension for building eclipse artifacts : eclipse plug-ins osgi bundles features @placeholder repositories and rcp applications eclipse distributions .
000000,,wrapper,boxing -- boxing is when a value-type is wrapped in a reference-type @placeholder for the purposes of using it when polymorphism conversion to object or an interface is required .
000000,,cpu-registers,register-allocation -- register-allocation is the process of assigning a large number of target program variables onto a small number of available @placeholder .
000000,,middleware,connect -- connect is an extensible http server framework for node created by sencha labs providing high performance plugins known as @placeholder .
000000,,customization,drupal-templates -- theme templates are part of drupal s theming system and allow for the @placeholder of drupal sites .
000000,,nginx,homestead -- laravel homestead is an official pre-packaged vagrant box that provides you a wonderful development-environment without requiring you to install php hhvm a web server and any other server software on your local machine.homestead runs on any windows mac or linux system and includes the @placeholder web server php-5 .6 mysql postgres redis memcached and all of the other goodies you need to develop amazing laravel applications .
000000,,geocoding,rails-geocoder -- geocoder is a complete @placeholder solution for ruby .
000000,,http,ozeki -- ozeki message server 6 is a powerful flexible sms gateway application that enables you and your applications to send receive sms messages to mobile-devices with your computer.source : @placeholder : www.ozeki.hu .
000000,,mysql,mysqlimport -- the mysqlimport client provides a command-line interface for the @placeholder database to the load-data-infile sql statement .
000000,,interface,pybugz -- pybugz is a python and command-line @placeholder to bugzilla .
000000,,icalendar,vcalendar -- vcalendar was the preceeding standard prior to @placeholder rfc5545 which obsoleted rfc2445 .
000000,,jquery,heapbox -- heapbox is a replacement for @placeholder s select element .
000000,,server,danf -- danf is a javascript node.js full-stack oop framework allowing to code the same way on both the @placeholder node.js and client browser sides .
000000,,activerecord,active-attr -- activeattr is a set of modules that makes it easy to create plain old ruby models with functionality found in orms like @placeholder without reinventing the wheel .
000000,,fonts,webfont-loader -- webfont-loader is a javascript library developed by google and typekit to give developers more control over how custom @placeholder are displayed on their webpages .
000000,,s,angular-directive -- at a high level directives are markers on a dom element such as an attribute element name comment or css class that tell angularjs @placeholder html compiler compile to attach a specified behavior to that dom element or even transform the dom element and its children .
000000,,python,tweetstream -- tweetstream provides access to twitter s streaming api in @placeholder or ruby .
000000,,interface,tinkerpop-blueprint -- blueprints is a property graph model @placeholder api with provided implementations .
000000,,vtiger,vtigercrm -- vtiger crm refers to both cloud and open-source versions of the crm application offered by the company @placeholder .
000000,,twitter,twitter-search -- twitter-search refers to the search-form of @placeholder capable of finding various twitter content - users tweets retweets and others .
000000,,dom,dekujs -- deku is a library for rendering interfaces using pure functions and virtual @placeholder .
000000,,jsse,sslsocketfactory -- layered socket factory for tls ssl connections based on @placeholder .
